,Date,ISO3,Country,BCI,BCI σ,BCI Δ,BCI Δ σ,Manufacturing: Confidence Index,Manufacturing: Confidence Index σ,Manufacturing: Confidence Index Δ,Manufacturing: Confidence Index Δ σ,Manufacturing: New Orders Index,Manufacturing: New Orders Index σ,Manufacturing: New Orders Index Δ,Manufacturing: New Orders Index Δ σ,Manufacturing: New Orders Inflows Index,Manufacturing: New Orders Inflows Index σ,Manufacturing: New Orders Inflows Index Δ,Manufacturing: New Orders Inflows Index Δ σ,Manufacturing: New Export Orders Index,Manufacturing: New Export Orders Index σ,Manufacturing: New Export Orders Index Δ,Manufacturing: New Export Orders Index Δ σ,Manufacturing: Production Index,Manufacturing: Production Index σ,Manufacturing: Production Index Δ,Manufacturing: Production Index Δ σ,Manufacturing: Employment Index,Manufacturing: Employment Index σ,Manufacturing: Employment Index Δ,Manufacturing: Employment Index Δ σ,Manufacturing: Capacity Utilisation Index,Manufacturing: Capacity Utilisation Index σ,Manufacturing: Capacity Utilisation Index Δ,Manufacturing: Capacity Utilisation Index Δ σ,Non-Manufacturing: Order Intentions & Demand Index,Non-Manufacturing: Order Intentions & Demand Index σ,Non-Manufacturing: Order Intentions & Demand Index Δ,Non-Manufacturing: Order Intentions & Demand Index Δ σ,Non-Manufacturing: Business Activity Index,Non-Manufacturing: Business Activity Index σ,Non-Manufacturing: Business Activity Index Δ,Non-Manufacturing: Business Activity Index Δ σ,Non-Manufacturing: Employment Index,Non-Manufacturing: Employment Index σ,Non-Manufacturing: Employment Index Δ,Non-Manufacturing: Employment Index Δ σ,Non-Manufacturing: Raw Material Stocks Index,Non-Manufacturing: Raw Material Stocks Index σ,Non-Manufacturing: Raw Material Stocks Index Δ,Non-Manufacturing: Raw Material Stocks Index Δ σ,CCI,CCI σ,CCI Δ,CCI Δ σ,Consumer: Confidence Index,Consumer: Confidence Index σ,Consumer: Confidence Index Δ,Consumer: Confidence Index Δ σ,Consumer: Future Confidence Index,Consumer: Future Confidence Index σ,Consumer: Future Confidence Index Δ,Consumer: Future Confidence Index Δ σ,Consumer: Price Confidence Index,Consumer: Price Confidence Index σ,Consumer: Price Confidence Index Δ,Consumer: Price Confidence Index Δ σ,GDP,GDP σ,GDP Δ,GDP Δ σ,GDP Q,GDP Q σ,GDP Q Δ,GDP Q Δ σ,CLI,CLI σ,CLI Δ,CLI Δ σ,PPI,PPI σ,PPI Δ,PPI Δ σ,CPI,CPI σ,CPI Δ,CPI Δ σ,CPI M,CPI M σ,CPI M Δ,CPI M Δ σ,Unemployment,Unemployment σ,Unemployment Δ,Unemployment Δ σ,M1 Money Supply,M1 Money Supply σ,M1 Money Supply %Δ 1Y,M1 Money Supply %Δ σ,M1 Money Supply %Δ,M3 Money Supply,M3 Money Supply σ,M3 Money Supply %Δ 1Y,M3 Money Supply %Δ σ,M3 Money Supply %Δ,Base Yield,Base Yield σ,Base Yield Δ,Base Yield Δ σ,3m Yield,3m Yield σ,3m Yield Δ,3m Yield Δ σ,10y Yield,10y Yield σ,10y Yield Δ,10y Yield Δ σ,Stock Market,Stock Market σ,Stock Market %Δ,Stock Market %Δ σ,Stock Market %Δ 1Y
473,1989-06-01,USA,United States,98.69833,-0.4489576205000409,-1.1050400000000025,-1.0002276384818045,-5.4,-0.4614215199758277,-8.4,-0.7053286185913653,,,,,-8.02179,-0.7983299174142324,-13.409132,-0.8399732519349417,,,,,0.3140577,-0.40686915763297804,-5.6170583,-0.39016438523463853,-5.078324,0.16188095821158047,-6.4306030000000005,-0.61269015010047,83.4819,1.2015265091873346,-0.9583000000000084,-0.6024140874822839,,,,,,,,,,,,,,,,,100.5695,0.528023989766478,-0.3680999999999983,-0.7999854393791128,97.4805,0.5009625348534655,-3.9809999999999945,-0.713285893583693,7.0,-0.20766970728467551,3.0,0.24155394933587074,5.0,-0.38230346584802166,-0.5999999999999996,-0.4143740111109764,3.748292875,0.26739386754926636,-0.56694706,-0.3717434622818339,0.763265657,0.00018526724501057346,-0.25333201699999996,-0.2569628251007267,99.78549,0.0010864824595786852,-0.4751100000000008,-0.6533750833548342,5.5608820709492,0.24721327868534987,0.016134989237139408,0.09081064466813595,5.16949152542374,-0.20275153334037804,0.19095075289154995,0.3358970251933929,0.242326332794821,-0.5625503281075093,-0.33333156194203406,-0.8162544784346967,5.3,-1.3859334089252324,0.2999999999999998,0.7345425115825539,25.59782,1.4774829984237647,-0.6167334519563306,-2.174695897640761,-1.2132890247493533,25.13799,1.5688305639028675,3.0458762981682597,-1.0823389523193274,0.940094852727702,9.53,-0.17744262055374344,-0.3200000000000003,-0.13861261773191905,9.2,-0.2654881372637445,-0.8900000000000006,-0.405187749202777,8.28,-1.1178714694372927,-1.08,-1.0526505968824742,17.90099,2.000442266019676,9.818251642888342,0.3796246650305901,18.358035074356472
474,1989-07-01,USA,United States,98.40025,-0.6212228817200386,-1.1113500000000016,-1.0054186317324663,-8.2,-0.6369510641396912,-12.6,-1.0643751360542502,,,,,-9.300305,-0.864567405759231,-15.480431,-0.9652415469617522,,,,,-6.705299,-0.8065957736879176,-15.479447,-1.0798018596929309,-10.45435,-0.2041721592384715,-11.0562992,-1.0474199724868005,82.2801,0.9212535699907419,-2.1176999999999992,-1.3181416541640543,,,,,,,,,,,,,,,,,100.6194,0.5464504299780476,-0.11669999999999447,-0.3540665041483388,98.98682,0.5920352493295589,0.5379799999999904,-0.026335454777766856,6.0,-0.30477860748420915,7.0,0.6519642256536737,5.1,-0.3267113597630573,0.09999999999999964,0.24869727070053668,3.748292875,0.2639203549983482,-0.56694706,-0.4023734881066182,0.763265657,-0.005546852325390415,-0.25333201699999996,-0.2554834919105735,99.70632,-0.050056469041235334,-0.37797999999999377,-0.5226273962156677,4.76644423260246,0.08772983401844893,-1.0362636977650501,-0.6579488270387316,4.97890295358649,-0.24100464086976284,-0.1449228363366597,0.0008945182301790114,0.241740531829182,-0.5513370124394744,-0.412388658685947,-1.008061174948803,5.2,-1.4468558947151358,0.0,0.025536845726400574,25.74012,1.4820262074002408,-0.46072470751289396,-1.4202613816469731,-0.17966800393228732,25.34139,1.5898902834722646,3.5694770436990986,-0.40797187251058314,1.5435862153527546,9.24,-0.259303988442864,-0.5999999999999996,-0.2603597786243462,8.76,-0.3950194001908932,-1.1799999999999997,-0.5336462134295934,8.02,-1.2306398263677598,-1.1600000000000001,-1.1178886095212117,18.33109,2.065967072253176,9.292532419138455,0.5789265067885822,21.685075446235057
475,1989-08-01,USA,United States,98.27524,-0.6898087760274216,-0.8300700000000063,-0.745988123471466,-9.8,-0.7346807700824428,-8.4,-0.7035129687875288,,,,,-9.641967,-0.8797801985524855,-11.522158999999998,-0.7146483554668365,,,,,-6.355796,-0.7824417570577183,-7.060469599999999,-0.48780827294404444,-10.98784,-0.23407858866108897,-6.326218,-0.5871911558762986,82.8376,1.057305085021235,-0.7369000000000057,-0.4496333015772419,,,,,,,,,,,,,,,,,100.7028,0.5861000584756675,0.10060000000000002,0.03269268011556285,96.40456,0.39968870264082035,-1.1835399999999936,-0.2964624903047173,-1.0,-0.8170881365048672,2.0,0.12300809597538452,4.7,-0.4809736992589123,-1.0999999999999996,-0.8806917166756486,3.748292875,0.2604513703073193,-0.56694706,-0.43550142694163113,0.763265657,-0.01130238795648395,-0.25333201699999996,-0.2540054110195955,99.67611,-0.06980238537995907,-0.23946000000000822,-0.3332111783885103,4.28163653663178,-0.004165148994184783,-1.6856396905097002,-1.1036075212277074,4.70588235294118,-0.30065407838918307,-0.65581977471839,-0.5109792417850031,0.160771704180044,-0.757659391915884,-0.407871675186316,-0.992793619546045,5.2,-1.434512409271452,0.0,0.033527673545275916,25.79307,1.4677664705265134,-0.4979141382617236,-0.8848422315194799,0.5677365321946182,25.52404,1.6055688983747551,4.146343254776208,0.1960032813859026,2.0852981242795776,8.99,-0.32767071674150633,-0.8200000000000003,-0.3534271796804026,8.64,-0.42584465874639604,-0.9499999999999993,-0.42167611802939375,8.11,-1.1812661759961935,-0.75,-0.7114315672339339,19.10661,2.213123442110181,10.062512312944062,1.0349429424902625,29.267725032390324
476,1989-09-01,USA,United States,98.32629,-0.6542970242576596,-0.37203999999999837,-0.3237868070604788,-8.0,-0.6130096037327218,-2.5999999999999996,-0.20543222360965765,,,,,-8.769658,-0.8273080955816907,-0.7478680000000004,-0.03832755567031432,,,,,-3.865393,-0.640257316351394,-4.1794507,-0.2867101028654945,-9.514453,-0.1264626770761468,-4.436128999999999,-0.40587035157179807,82.4414,0.9638228840360008,-1.0404999999999944,-0.6463543842404958,,,,,,,,,,,,,,,,,100.8587,0.6718806193950314,0.2891999999999939,0.3687676316059883,103.0754,0.8543443588586297,5.5948999999999955,0.7455755773425794,5.0,-0.4194349804719413,-2.0,-0.28923523798538653,4.4,-0.596426797557534,-0.5999999999999996,-0.42012448609928044,3.908113053,0.31569126812577125,0.15982017799999992,0.09454035868221734,0.740876994,-0.034797824801866696,-0.022388663000000086,-0.03141314504033159,99.67976,-0.0683848197433073,-0.1057299999999941,-0.15016347436399116,4.56707897240724,0.07197953613735368,-0.9938030985419601,-0.5976962665827584,4.34056761268782,-0.3854117215716454,-0.8289239127359203,-0.6760571313175107,0.321027287319424,-0.3063763856831202,0.07870095452460299,0.2538437916198036,5.3,-1.3571057616087208,0.0,0.037512737557490766,25.84602,1.4540446826295006,-0.34451021905606005,-0.6004673809214582,0.9696138186767511,25.6743,1.6134641605014473,4.5858531709014105,0.24989056175891444,2.133464131380425,9.02,-0.31307879966947516,-0.5099999999999998,-0.20827440943008754,8.78,-0.37595060367550004,-0.41999999999999993,-0.16900580190673303,8.19,-1.1355291038252147,-0.08999999999999986,-0.06353451116392611,19.11225,2.156350315953895,6.766441409106427,0.9058661685892903,27.409818667374196
477,1989-10-01,USA,United States,98.44102,-0.5826635533923673,0.040769999999994866,0.055678795101996324,-6.4,-0.5064724563351485,1.799999999999999,0.1703635229077342,,,,,-1.927411,-0.45774595049066813,7.372894,0.4674582147454069,,,,,-3.24914,-0.603582633721992,3.456159,0.2462858616711177,-10.23801,-0.16689311974628776,0.21634000000000064,0.054478090398337016,82.0136,0.8648152503995833,-0.26650000000000773,-0.1588460255748355,,,,,,,,,,,,,,,,,100.8411,0.6477335512757371,0.22169999999999845,0.2430971271823768,101.0311,0.6970129099480606,2.0442800000000005,0.19670286638304757,7.0,-0.2988176090938448,1.0,0.03814823817711339,4.6,-0.4971380101885516,-0.5,-0.34133740242444804,3.908113053,0.31089694846475263,0.15982017799999992,0.09194884929304427,0.740876994,-0.03478034893233799,-0.022388663000000086,-0.0262781982646628,99.69517,-0.06069648327874861,-0.01115000000000066,-0.0230329609849661,4.92424242424244,0.16625719002048742,0.15779819163998,0.24765116639591553,4.49251247920134,-0.33114803480117855,-0.4863904743851508,-0.31092292656032133,0.480000000000002,0.14176089350441734,0.23825946817081997,0.6520688162144279,5.3,-1.347097047176308,0.09999999999999964,0.27895477653176426,26.03135,1.4684916951074436,0.42130009327934204,-0.48919403971317854,1.1314244067238244,25.85363,1.6279418729000927,5.018061789069672,0.12345897630054396,2.0213571552310183,8.84,-0.35531403881873247,-0.40000000000000036,-0.14637599456878284,8.6,-0.41949959019924543,-0.16000000000000014,-0.03493090839342854,8.01,-1.202260116191916,-0.009999999999999787,0.025823105971369893,19.06244,2.0903191745110896,3.9896700087119763,0.6295274834031309,23.10507992087667
478,1989-11-01,USA,United States,98.54227,-0.5210298767451472,0.26703000000000543,0.2605917588014513,-6.4,-0.5048948741651008,3.4000000000000004,0.30407563786168845,,,,,-0.8069099,-0.3996102134846673,8.8350571,0.5536361171640944,,,,,-1.696053,-0.5112790814484784,4.659743,0.3306194519415657,-9.633661,-0.12130177290736623,1.3541790000000002,0.1603282285408392,81.9703,0.8572843078968214,-0.8673000000000002,-0.5387032460592297,,,,,,,,,,,,,,,,,100.7138,0.5528285652133034,0.01100000000000989,-0.13966416670196197,97.80328,0.45380341387830214,1.3987199999999973,0.09353981867752809,0.0,-0.8389814779147471,1.0,0.041734690020740976,4.7,-0.4405883385760509,0.0,0.14542264498392768,3.908113053,0.3061108964585015,0.15982017799999992,0.08935709407400552,0.740876994,-0.034762873094260724,-0.022388663000000086,-0.021128728349599016,99.71979,-0.048581349038462146,0.043680000000009045,0.04658233516269507,4.42978322337421,0.0732991122440725,0.1481466867424306,0.2530336438038855,4.65502909393182,-0.27254426867121917,-0.050853259009359775,0.15051685109959012,0.238853503184704,-0.516356708072469,0.07808179900466,0.238496776981325,5.4,-1.2722675437458484,0.20000000000000018,0.5099480740675142,26.07437,1.4529677920325519,0.38221234267137305,-0.5221059971264042,1.0906030185627413,26.01303,1.6375984757535038,5.137220222472094,0.001104246682013072,1.9158017304470754,8.55,-0.4304615679401852,-0.4399999999999995,-0.15510511238623334,8.39,-0.47176519787914034,-0.25,-0.06426556523205869,7.87,-1.2473749115036903,-0.23999999999999932,-0.18727950120232836,18.66268,1.9422128213947731,-2.3234367582737003,0.6429055345223773,23.435239867164135
479,1989-12-01,USA,United States,98.65269,-0.4556209413863937,0.3264000000000067,0.30953680364270425,-5.2,-0.4307516125618617,2.8,0.24389502198895047,,,,,-0.6433235,-0.3954411635810945,8.1263345,0.5010124883517361,,,,,-0.566704,-0.44861324738643216,3.298689,0.23369171912313258,-11.61572,-0.2596305719338071,-2.101267,-0.18681981249091614,81.7949,0.8183123568389172,-0.6465000000000032,-0.39546730763489013,,,,,,,,,,,,,,,,,100.6377,0.49040612427431596,-0.22100000000000364,-0.5570048072820097,97.3729,0.40946590459703913,-5.702500000000001,-1.0051422446257017,6.0,-0.41677911944317364,1.0,0.041734690020740976,4.4,-0.565718645277115,0.0,0.15715937175472544,2.743803255,-0.13595334498046502,-1.1643097980000001,-0.8809194977393858,0.197050974,-0.6052684792752052,-0.54382602,-0.5138159779066871,99.75105,-0.0338205029483081,0.07129000000000474,0.07632322826101384,4.32330827067669,0.06627838620473424,-0.2437707017305497,-0.029343630647290345,4.6473029045643,-0.25961985595522113,0.3067352918764801,0.535090268539674,0.158856235107229,-0.727552453815242,-0.162171052212195,-0.3751812498930826,5.4,-1.2642774754953958,0.10000000000000053,0.2727629233384388,26.23983,1.4636056106250475,0.7881035466196007,-0.22554045340992704,1.5236775333300923,26.17243,1.6470947936802907,5.498301179560627,0.022737623976520037,1.9401892164538026,8.45,-0.4488289755057202,-0.5700000000000003,-0.2043204534402629,8.32,-0.48200045380475637,-0.4599999999999991,-0.15601174902520765,7.84,-1.2431836749267458,-0.34999999999999964,-0.2864122485465549,19.07521,1.9998389480135716,-0.19380240421719153,0.6713546636488071,23.99068146348342
480,1990-01-01,USA,United States,98.79348,-0.3728008196868089,0.35246000000000777,0.32843041794336436,-5.6,-0.4580288017412726,0.8000000000000007,0.06595069727356993,,,,,-2.069215,-0.4732215565214192,-0.14180399999999982,-0.015944575571501602,11.0,,,,-4.980005,-0.7006991055286452,-1.730865,-0.11916726557745459,-8.853938,-0.06606302155218066,1.3840719999999997,0.14363557827133466,81.5095,0.7540013586147489,-0.504099999999994,-0.3031509517091738,,,,,,,,,,,,,,,,,100.635,0.47585174103631006,-0.20609999999999218,-0.524659116026702,100.0628,0.5936943077788104,-0.9682999999999993,-0.2654307106708941,5.0,-0.5179189300083753,-2.0,-0.27432144889078997,5.3,-0.12171281858485436,0.7000000000000002,0.9418726563527615,2.743803255,-0.1407970005907563,-1.1643097980000001,-0.8802848029663513,0.197050974,-0.6046413003177381,-0.54382602,-0.5133119681710295,99.78632,-0.018189376423901327,0.09114999999999895,0.0944022357319538,4.8372093023256,0.20442520455214389,-0.0870331219168401,0.09240168962717744,5.20231213872832,-0.0836689552036401,0.7097996595269809,0.9847663198177261,1.03092783505156,1.7917247660024205,0.5509278350515581,1.4598169032745854,5.4,-1.253098991277511,0.10000000000000053,0.27728243457386104,26.32257,1.4566157584750306,1.234579771367561,-0.5074733580934859,1.118727995282609,26.29115,1.6471070275765365,5.852855264932577,-0.2546030923411114,1.6922962075344827,8.23,-0.5024441876492982,-0.6099999999999994,-0.2200892147923522,8.16,-0.5196442687325481,-0.4399999999999995,-0.14585579194509093,8.21,-1.0614186192044373,0.20000000000000107,0.26619683473594064,18.56648,1.8301959117731894,-2.6017655662129324,0.23172148929715647,16.88116779939717
481,1990-02-01,USA,United States,99.00843,-0.247697737229494,0.46616000000000213,0.4283618839743669,-1.8,-0.21027312537097603,4.6000000000000005,0.39553723341524966,,,,,4.838044,-0.09892946652823383,5.6449539,0.3480375495298871,6.0,,,,6.465075,-0.04409003262628291,8.161128,0.5704016707416013,-6.440932,0.10415850869113003,3.192729,0.3208298301509566,82.4029,0.9737775717483025,0.43260000000000787,0.29054529261942147,,,,,,,,,,,,,,,,,100.6164,0.45037807252044443,-0.09740000000000748,-0.32791938851829583,96.29696,0.30371610380649033,-1.5063200000000023,-0.3420043382521887,-4.0,-1.2195902466946922,-4.0,-0.4748445014603714,5.1,-0.20267755820975675,0.39999999999999947,0.6150629168712533,2.743803255,-0.14566282421811722,-1.1643097980000001,-0.8796507042778342,0.197050974,-0.6040146347834082,-0.54382602,-0.5128082621609077,99.81737,-0.007292799137049333,0.09757999999999356,0.09223022287429458,3.98517145505096,0.024063453093627382,-0.44461176832325044,-0.16587671503745538,5.26315789473685,-0.04564617803794337,0.6081288008050292,0.8954851530171459,0.470957613814759,0.19953830410058265,0.23210411063005498,0.64848939435141,5.3,-1.3074640920017258,-0.10000000000000053,-0.18891408686700717,26.41192,1.4511223261833681,1.824456757244386,-0.3778740581748511,1.2945662733174323,26.3941,1.6435590842048875,6.249597449439648,-0.5024895224529943,1.4649196960138777,8.24,-0.4876306725621973,-0.3100000000000005,-0.07792127963847753,8.22,-0.4889956602435414,-0.16999999999999993,-0.01571479707277564,8.47,-0.9291804517201581,0.6000000000000005,0.6845777303679157,18.07759,1.6728483685585138,-3.135080277859348,-0.1519775574495611,10.581179118902861
482,1990-03-01,USA,United States,99.17833,-0.1550437147171204,0.5256399999999957,0.4732467844845737,-0.2,-0.11370451301376026,5.0,0.42465121473741746,,,,,4.618274,-0.119118472163111,5.261597500000001,0.3194097344071293,19.0,,,,9.016036,0.09385471073265815,9.58274,0.6604563624040407,-8.135888,-0.017461876634027682,3.479832,0.34458062505234055,82.616,1.0229432722106697,0.8211000000000013,0.5285325535531212,,,,,,,,,,,,,,,,,100.6872,0.4853988887170142,0.04950000000000898,-0.07396471255670156,98.23366,0.4344614004816276,0.8607599999999991,0.017565911625936043,4.0,-0.6439629564338375,-2.0,-0.26717442026582655,4.9,-0.28934774670438845,0.5,0.7282480813234506,2.821303844,-0.12100566913672876,0.07750058900000001,0.030408199890196077,1.092795416,0.32931207985011374,0.895744442,0.8389241112578709,99.81651,-0.01976532879367022,0.06545999999998742,0.03234308671569137,3.50230414746545,-0.07263472160766639,-0.8210041232112397,-0.4344151303206554,5.233033524121,-0.03201172380086797,0.5857306195567,0.8887674187131769,0.546874999999992,0.47489449519441485,0.388018764892763,1.0554548952792258,5.2,-1.3597558180997966,-0.20000000000000018,-0.41833001326703845,26.52444,1.4509468201579232,2.362708545508063,-0.5203490588455044,1.0846487953618533,26.48459,1.6375157747623474,6.3472865863819505,-0.7976212795370792,1.1927054537924198,8.28,-0.46253303027313314,-0.16999999999999993,-3.865196009431658e-05,8.35,-0.43538721887849574,0.02999999999999936,0.09697425772117278,8.59,-0.8606629274751768,0.75,0.8701683049913544,18.44583,1.730818489750146,-3.299465641531585,0.003448733516797955,13.16071349695962
483,1990-04-01,USA,United States,99.23178,-0.1395917035556874,0.43829999999999814,0.37757166996817054,0.0,-0.11584671585946021,5.6,0.4641572283300824,,,,,7.693006,0.02646378420209658,9.762221,0.5897899239385871,21.0,,10.0,,6.18395,-0.08587170938196953,11.163955000000001,0.7578029257595926,-7.094785,0.04895428293573728,1.7591529999999995,0.16418918859463189,82.1268,0.8967890273846142,0.6173000000000002,0.38541969862560255,,,,,,,,,,,,,,,,,100.741,0.5109372063462938,0.10599999999999454,0.009370901680584196,101.0311,0.6387242342480594,0.9682999999999993,0.013460292702228864,7.0,-0.4520604014310127,2.0,0.15179324166206049,4.4,-0.5588701319212505,-0.8999999999999995,-0.7721884945746885,2.821303844,-0.12563861544248478,0.07750058900000001,0.03076723341640188,1.092795416,0.32268593761277414,0.895744442,0.8299729844432061,99.7395,-0.08550893069014617,-0.04681999999999675,-0.14672650132512483,2.9250457038391,-0.19716873531617346,-1.9121635984865,-1.2241414252226,4.71161657189277,-0.17366681420617974,-0.4906955668355506,-0.27895667497544735,0.155400155400176,-0.7507274415188959,-0.875527679651384,-2.1670894488090346,5.4,-1.2113071064326577,0.0,0.07240012157281792,26.67667,1.4596605792076596,3.4522782313967326,-0.3530167480490911,1.3452333871654787,26.58007,1.6331434612488938,6.507008086577382,-0.8981768806707869,1.0989249234057974,8.26,-0.4555819399268458,0.02999999999999936,0.10882049813656873,8.42,-0.39955605235185976,0.2599999999999998,0.21971136505840613,8.79,-0.7595289451909062,0.5799999999999983,0.6950522398398253,18.38141,1.6827706837078087,-0.9967963771269517,-0.22134181577439652,9.592547324489487
484,1990-05-01,USA,United States,99.15462,-0.21188303692226068,0.14618999999999005,0.07592945099656498,-1.0,-0.21115338484388338,0.8,0.01394683571996929,,,,,5.159787,-0.1497155905802629,0.32174299999999967,-0.0485008058199123,8.0,,2.0,,8.417955,0.01970799470615064,1.9528799999999995,0.08148309256089999,-7.587754,0.0008918360238934037,-1.1468220000000002,-0.15252611596238483,82.1518,0.890613648094939,-0.2511000000000081,-0.21310672733476152,,,,,,,,,,,,,,,,,100.6078,0.40273602225028554,-0.008600000000001273,-0.22465763089751858,97.4805,0.34512151344205516,1.1835400000000078,0.025328703328445005,-2.0,-1.2616081195371074,2.0,0.1401843451934702,4.6,-0.4297349573487799,-0.5,-0.35826241561493277,2.821303844,-0.13029061786426313,0.07750058900000001,0.03112628450913484,1.092795416,0.316067177820141,0.895744442,0.8211156019463224,99.56398,-0.21972733357963098,-0.253389999999996,-0.46166419584298607,2.72479564032698,-0.23094679771965262,-1.2603758147239796,-0.7334619148464752,4.36187399030693,-0.26891697302432116,-0.9012839044299197,-0.7196416533726215,0.232738557020917,-0.488545955515536,-0.23821905679384198,-0.5508252701325167,5.4,-1.1926571387691776,0.10000000000000053,0.34896369279941153,26.61379,1.423334454977395,3.767741522942236,-0.7911272918418982,0.764313991561405,26.57176,1.6052650675381925,6.27573226208733,-1.3578016058423943,0.6731049742177309,8.18,-0.4731589048367942,-0.0600000000000005,0.05479963738762442,8.35,-0.4179913911382698,0.129999999999999,0.14032942048002975,8.76,-0.7658263675839774,0.28999999999999915,0.3801432635472317,18.94923,1.7872675813104637,4.821660409379791,-0.24832739023922273,9.155934003771925
485,1990-06-01,USA,United States,98.95887,-0.3645125747351881,-0.219459999999998,-0.31128926185372413,-1.6,-0.2833636821939451,-1.4000000000000001,-0.2160493412269134,,,,,3.996838,-0.26086866297103184,-0.6214360000000005,-0.14012896520077792,13.0,,-6.0,,3.052493,-0.33871748280481284,-5.963543,-0.5323110722613034,-9.552424,-0.1573428997658398,-1.4165360000000007,-0.20429896255836272,82.2298,0.8953619717597343,-0.3862000000000023,-0.3604143134979104,,,,,,,,,,,,,,,,,100.3148,0.16924551554579803,-0.37239999999999895,-0.909244888162277,95.00583,0.12503086588793053,-3.2278299999999973,-0.6944358527898881,0.0,-1.0975263245553233,-4.0,-0.5070386175452604,4.9,-0.2364085377677968,0.0,0.16002640233459917,2.412772955,-0.2982081816827596,-0.4085308890000001,-0.3395529108248469,0.36291179,-0.49097085022518855,-0.7298836259999999,-0.7291163563140722,99.2702,-0.4347404547621013,-0.5463099999999912,-0.8926585337637389,2.72479564032698,-0.21339769109996168,-0.77750850713847,-0.37263771717709554,4.67365028203062,-0.14399689402665794,-0.5593832420903802,-0.3419854471397003,0.541795665634708,0.5499528115492518,-0.005079334365283961,0.035731461516022425,5.2,-1.3016779150708453,0.0,0.1318231256214104,26.76602,1.4329671269096782,4.563669875012799,-0.6929367904131148,0.9107826593134583,26.68052,1.6050019730012997,6.136250352554051,-1.264533964053343,0.7397886846653101,8.29,-0.4353693494023322,0.009999999999999787,0.06084591815083833,8.23,-0.4559062611221979,-0.11999999999999922,-0.02251799365122889,8.48,-0.8836714787463238,-0.10999999999999943,-0.07179189656834253,19.47706,1.8760452627758437,5.590586056577562,-0.2675390460352117,8.804373389404718
486,1990-07-01,USA,United States,98.64783,-0.5887660693009895,-0.5839500000000015,-0.6761484167006754,-6.8,-0.6787764518647107,-6.8,-0.7299347886692179,,,,,-6.086871,-0.9220897929396188,-13.779876999999999,-1.0499883034245492,14.0,,-7.0,,-0.01866237,-0.5555618836871568,-6.202612370000001,-0.5458418156204983,-6.66388,0.03715711922280105,0.4309050000000001,-0.02027474075975775,81.8691,0.7945264517817114,-0.2576999999999998,-0.3132585115887716,,,,,,,,,,,,,,,,,99.81985,-0.22680484104463405,-0.9211499999999972,-1.912026146986484,94.89823,0.09867321881366306,-6.132869999999997,-1.1559930465089296,-4.0,-1.4360925805901408,-11.0,-1.3294424810546568,4.6,-0.4045379073596687,0.1999999999999993,0.377449752883644,2.412772955,-0.31132179301344653,-0.4085308890000001,-0.3545791709057944,0.36291179,-0.5352369979616255,-0.7298836259999999,-0.7576001448263893,98.86425,-0.7228299316606009,-0.8752500000000083,-1.3657765510167525,3.00272975432212,-0.11814473108900664,0.07768405048302007,0.26330438389531957,4.82315112540193,-0.07043090034500028,0.11153455350916008,0.38283827057800907,0.384911470361808,0.014372634399595147,0.22951131496163202,0.62914279840909,5.5,-1.088894941304969,0.09999999999999964,0.42415871618223167,26.80904,1.4193796756184016,4.152738992669813,-0.9771530527394041,0.49620136246388835,26.77019,1.6003449176144806,5.638206901831344,-1.2691626586814948,0.7152727588753516,8.15,-0.4764214250092476,-0.10999999999999943,-0.037958522531152165,8.1,-0.496089059117587,-0.3200000000000003,-0.1759371589505851,8.47,-0.8786600326393049,-0.3199999999999985,-0.3141378959906116,19.47469,1.834890898862713,5.9477482956965755,-0.42025323903969286,6.238581557343292
487,1990-08-01,USA,United States,98.3446,-0.7933006039993565,-0.8100199999999944,-0.8975524683414381,-7.8,-0.7521441757509317,-6.8,-0.7254446425799986,,,,,-8.461176,-1.0603963508141303,-13.620963,-1.0684439976657172,6.0,,-2.0,,-3.381414,-0.774684392324382,-11.799368999999999,-0.968518914734585,-13.47382,-0.4676086633501356,-5.886066,-0.6818299761483841,82.0134,0.8159668182516667,-0.1383999999999901,-0.23553131292934473,,,,,,,,,,,,,,,,,99.02571,-0.8577798709163416,-1.5820899999999938,-3.0950053057352096,82.2021,-1.0030714293589007,-15.278400000000005,-2.627314906171852,-20.0,-2.732473697838574,-18.0,-2.152245913652873,6.1,0.5602887362175474,1.5,1.8648703940417566,2.412772955,-0.32475261646941594,-0.4085308890000001,-0.3700484880734739,0.36291179,-0.5850485817814076,-0.7298836259999999,-0.7877909163995043,98.37831,-1.0564684595125795,-1.1856700000000018,-1.8106313154021278,4.56204379562044,0.35183754762383596,1.8372481552934596,1.554957412746734,5.61797752808989,0.24511578603228543,1.25610353778296,1.621789518562121,0.92024539877301,1.7977176929499867,0.6875068417520931,1.8009379544999975,5.7,-0.9451850381899025,0.2999999999999998,0.9615695722057205,26.99437,1.4359609497578585,4.657452563808806,-0.29184223278508575,1.4300105321338963,26.91547,1.6085966876210165,5.451448908558354,-0.6250771678525139,1.293516123884908,8.13,-0.4783499900619593,-0.049999999999998934,-0.011221489621333706,7.97,-0.5321901212415061,-0.3799999999999999,-0.2085125333225402,8.75,-0.7439674396038792,-0.009999999999999787,0.03938712408288138,17.96866,1.4420272332233257,-5.174722139105392,-1.1563366751201607,-5.955792262468329
