,BCI,BCI σ,BCI Δ,BCI Δ σ,Manufacturing: Confidence Index,Manufacturing: Confidence Index σ,Manufacturing: Confidence Index Δ,Manufacturing: Confidence Index Δ σ,Manufacturing: New Orders Index,Manufacturing: New Orders Index σ,Manufacturing: New Orders Index Δ,Manufacturing: New Orders Index Δ σ,Manufacturing: New Orders Inflows Index,Manufacturing: New Orders Inflows Index σ,Manufacturing: New Orders Inflows Index Δ,Manufacturing: New Orders Inflows Index Δ σ,Manufacturing: New Export Orders Index,Manufacturing: New Export Orders Index σ,Manufacturing: New Export Orders Index Δ,Manufacturing: New Export Orders Index Δ σ,Manufacturing: Production Index,Manufacturing: Production Index σ,Manufacturing: Production Index Δ,Manufacturing: Production Index Δ σ,Manufacturing: Employment Index,Manufacturing: Employment Index σ,Manufacturing: Employment Index Δ,Manufacturing: Employment Index Δ σ,Manufacturing: Capacity Utilisation Index,Manufacturing: Capacity Utilisation Index σ,Manufacturing: Capacity Utilisation Index Δ,Manufacturing: Capacity Utilisation Index Δ σ,Non-Manufacturing: Order Intentions & Demand Index,Non-Manufacturing: Order Intentions & Demand Index σ,Non-Manufacturing: Order Intentions & Demand Index Δ,Non-Manufacturing: Order Intentions & Demand Index Δ σ,Non-Manufacturing: Business Activity Index,Non-Manufacturing: Business Activity Index σ,Non-Manufacturing: Business Activity Index Δ,Non-Manufacturing: Business Activity Index Δ σ,Non-Manufacturing: Employment Index,Non-Manufacturing: Employment Index σ,Non-Manufacturing: Employment Index Δ,Non-Manufacturing: Employment Index Δ σ,Non-Manufacturing: Raw Material Stocks Index,Non-Manufacturing: Raw Material Stocks Index σ,Non-Manufacturing: Raw Material Stocks Index Δ,Non-Manufacturing: Raw Material Stocks Index Δ σ,CCI,CCI σ,CCI Δ,CCI Δ σ,Consumer: Confidence Index,Consumer: Confidence Index σ,Consumer: Confidence Index Δ,Consumer: Confidence Index Δ σ,Consumer: Future Confidence Index,Consumer: Future Confidence Index σ,Consumer: Future Confidence Index Δ,Consumer: Future Confidence Index Δ σ,Consumer: Price Confidence Index,Consumer: Price Confidence Index σ,Consumer: Price Confidence Index Δ,Consumer: Price Confidence Index Δ σ,GDP,GDP σ,GDP Δ,GDP Δ σ,GDP Q,GDP Q σ,GDP Q Δ,GDP Q Δ σ,CLI,CLI σ,CLI Δ,CLI Δ σ,PPI,PPI σ,PPI Δ,PPI Δ σ,CPI,CPI σ,CPI Δ,CPI Δ σ,CPI M,CPI M σ,CPI M Δ,CPI M Δ σ,Unemployment,Unemployment σ,Unemployment Δ,Unemployment Δ σ,M1 Money Supply,M1 Money Supply σ,M1 Money Supply %Δ 1Y,M1 Money Supply %Δ σ,M1 Money Supply %Δ,M3 Money Supply,M3 Money Supply σ,M3 Money Supply %Δ 1Y,M3 Money Supply %Δ σ,M3 Money Supply %Δ,Base Yield,Base Yield σ,Base Yield Δ,Base Yield Δ σ,3m Yield,3m Yield σ,3m Yield Δ,3m Yield Δ σ,10y Yield,10y Yield σ,10y Yield Δ,10y Yield Δ σ,Stock Market,Stock Market σ,Stock Market %Δ,Stock Market %Δ σ,Stock Market %Δ 1Y
Unemployment,-0.1973097515921979,-0.10164204395308908,0.22812971966017884,0.22950903739502954,-0.19786743477491198,-0.1098122267491559,0.18129735280239792,0.1714262153749471,-0.0653087733263319,-0.13703591564817677,0.1121353456565086,0.1474598883141444,-0.06268168902190653,0.028324845170980818,0.15953956839582945,0.13695639506839374,0.00850647359669161,-0.07365755266590346,0.03655079040182158,0.03723449990755109,-0.08833635286096675,0.012658257181336752,0.1475014935027885,0.12330187362527083,-0.2614500027629327,-0.18648177444956893,0.1466528915831458,0.12298346824173242,-0.5905405536180502,-0.47174532548367754,-0.003638333893953829,0.04776039972886559,-0.3539271350548268,-0.35820701103441416,0.04092477362264738,0.010630628448858412,-0.3385117236044188,-0.33238524332590763,0.03406171398261018,0.015636871753573596,-0.3424715317773168,-0.2697402265813156,-0.05031957303249966,-0.037176055082866914,-0.17253603633091916,-0.20212351353406516,0.1276231412356888,0.14057482729408624,-0.45163134521805126,-0.12634180101164638,0.14740528879941864,0.1754669637588235,-0.4480857172905673,-0.12827848844124912,0.10198947460427218,0.12760106323498324,0.35407324953479336,0.30900675453951676,0.13280504278264416,0.12108360936456755,0.09249841916390128,-0.05970068736187166,-0.0651391749473281,0.02062609807289138,-0.3960535934593139,-0.3135483462381871,0.04997053983617706,0.07018314673580069,-0.17518179048095672,-0.13924314766131154,0.027581942093073263,-0.0017750727641421419,-0.33458006210816327,-0.27308160627100053,0.1969460031906717,0.1726602385047161,-0.030757147985063613,-0.3613239136308377,-0.11148267146196972,-0.1276518270425264,0.07510904704064643,-0.4179012007759114,-0.2443688026058412,-0.23003564334841045,-0.0015498425973206867,-0.23816433408556972,-0.023937243085022403,-0.02561501873274773,1.0,0.8190765410513602,0.2295530064713414,0.09734782112278287,-0.08706279158596106,0.47460572865212947,0.20353417163688145,0.4229317760753476,0.24840333847773388,-0.06655852211537842,0.017920415028586968,0.26361707525889255,0.16513898533546115,0.32951811177373913,0.0685885848247186,-0.45610814761514556,-0.1891144206420792,-0.21186088878567458,0.04908759386269601,-0.3089669637716756,-0.19274157828659205,-0.24479938695326028,0.2910815260022427,-0.1790350270706829,-0.14478693340642051,-0.16722061961349524,-0.16434306074096186,-0.2856404745647287,0.12316648620576798,0.1339780050109783,0.045227152165373714
Unemployment σ,-0.20725480445397657,-0.18595137058578481,0.17608128770200532,0.18699161432507933,-0.20697678402820857,-0.189712711265593,0.13863090426228467,0.14315296606102484,-0.1177977471506066,-0.2046274659135888,0.10969345086058177,0.13982547853422192,-0.11242512870032512,-0.057457598093836146,0.13907705176589807,0.1371405856175451,-0.04724604031394497,-0.07152102106752525,0.03880465445140924,0.03428777280817886,-0.1393743007754606,-0.08617247771677541,0.1250974221371885,0.12531746885768089,-0.2716957729980718,-0.26977839572069323,0.10613455826283,0.11175347996276475,-0.5997445881054178,-0.6478072096423761,-0.08814546792010539,-0.010343362422603168,-0.45439320740686173,-0.5393612988695876,0.05273035949378201,0.020736616146419244,-0.42866175098764153,-0.4960322117933973,0.04325585439061937,0.02032958498924831,-0.5080999865086163,-0.47665193470243267,-0.02343774232190473,-0.036213862333384736,-0.25577973293775386,-0.33822440012254484,0.07324435883163286,0.061376230745221604,-0.6220159856225318,-0.48982612978768203,0.12187244926889879,0.18549221891625453,-0.6135190196525604,-0.484828150369789,0.08652092235364339,0.14029842109242507,0.26213460597507926,0.21318399844725075,0.13105804302359594,0.10523232837248725,0.0869507519680985,0.0966157376413332,-0.07191274140615693,-0.001006877247708629,-0.4734388765136052,-0.47533902630480096,0.041347594245180766,0.051128367226804465,-0.21952086175783408,-0.25010303984823007,0.022032401825076545,0.01792414453750268,-0.37381894528080684,-0.33693046023137846,0.13221687965300924,0.14354938619317256,0.14325407241537624,-0.05500949636412661,-0.12095347184293577,-0.14061402793090694,0.1832159568515074,-0.12730665282640702,-0.22896239529340098,-0.24775033759407739,0.052341876676594366,-0.06474591329346756,-0.02173537561771216,-0.03523723027299776,0.8190765410513602,1.0,0.26158981630791595,0.2631081886421294,-0.07533969186603408,0.4564678676059443,0.13420285342934138,0.4395210672093734,0.15865376229249406,-0.09594822137195483,0.1280984830945964,0.31743084750813294,0.21820843267567683,0.3291359122161714,-0.024640215512661108,-0.32956396435784846,-0.1849822598136937,-0.2198398241108708,-0.018084254309919404,-0.22502924267473584,-0.19167191123483882,-0.24255320059193727,0.13028798196923613,-0.016950012146084464,-0.09385907099729772,-0.14645774573379683,-0.17648358403155046,-0.5954044683962829,0.01198465959667111,-0.05107896193418035,-0.1647151469173611
Unemployment Δ,-0.41397175385305285,-0.4346768325803394,-0.18754355329959965,-0.2250355073791275,-0.4230986042696214,-0.4498502507333027,-0.21596278717673292,-0.26086814075602704,-0.31038246058562036,-0.3661034468842682,-0.18433608699286802,-0.24369784254412896,-0.4767735373079133,-0.48066776886427653,-0.23041663204085366,-0.25986756185733323,-0.34303554371347544,-0.3658836603625399,-0.3385579665584365,-0.34463473959404256,-0.49347768197313435,-0.49772169645115405,-0.2720680646262858,-0.29752863150278896,-0.44074570297855503,-0.44844510538753324,-0.33440621506843643,-0.390894266806796,-0.22155904533389137,-0.41882120202870116,-0.7375607166216942,-0.6450338605760537,-0.4765048059138658,-0.5868771756650827,-0.44908884839738755,-0.49248885487664623,-0.514688571628012,-0.5944753960339544,-0.4402820643660916,-0.46028771207389696,-0.2916919327867427,-0.38423589481567894,-0.5810176115596507,-0.5576907256158615,-0.3022394263747089,-0.37993924124946266,-0.08219411095331543,-0.07952955607068408,-0.19240260602681894,-0.20404203003068874,-0.2559114897220543,-0.23005246619163092,-0.19935286116107676,-0.2110211225994151,-0.25079236148603135,-0.21827421525212212,-0.014599243530914078,0.08494481569955166,0.2167935039791141,0.2295322201466258,-0.007890140721203113,-0.11788714204243406,-0.09641363002057372,-0.052220846313565925,-0.21699473025098387,-0.2976864604658729,-0.2234614911533392,-0.2695605897751061,-0.3287508196112603,-0.4076939186407553,-0.17922986183925257,-0.19303826629319912,-0.48468572725624165,-0.5113328629628431,-0.5319423326128336,-0.4839897967377183,-0.017714671816707814,-0.03784946171141597,-0.2451794903398879,-0.2329507544728958,0.0755385154367276,-0.013948745906905417,-0.21525330840568446,-0.2590350857065539,-0.034044072127594076,-0.056380029388656515,-0.08220634906876778,-0.09077037404896417,0.2295530064713414,0.26158981630791595,1.0,0.7903716230234376,-0.09491911920645732,0.10651408355699636,-0.06008377384097403,0.3538631889026227,0.38474600019170135,-0.04163827663955427,-0.012154704229722478,-0.029625643527020663,0.329690042852859,0.4008275776388747,0.04839223173827562,0.013307332132946196,-0.24505182698139563,-0.3836436775455421,0.0673737689988539,0.05062209437491233,-0.21108018245965304,-0.3439596892324849,0.025487717937885252,-0.0037902675414175848,-0.1969214561446327,-0.20144201586846375,-0.07176137342634945,-0.22168680935042928,-0.17819793841458548,-0.2724969574815169,-0.28114286616238243
Unemployment Δ σ,-0.6062793455425549,-0.6506843910451594,-0.2862780431602946,-0.27335866897879796,-0.6065025181807062,-0.6513738807364912,-0.28825209653563166,-0.27891272908967935,-0.47131944906810685,-0.4873057284175097,-0.1368437507250479,-0.18322122374980465,-0.6475131336522392,-0.6551211200243865,-0.2225770616380996,-0.21348196040806666,-0.46222576039990915,-0.5128599623665374,-0.2618067590774435,-0.27830043532472626,-0.6711294126995192,-0.6872690009608756,-0.2636105005911607,-0.2510571159295003,-0.614172101681573,-0.6669688540178745,-0.390587905138872,-0.386112632067166,-0.2534940862035618,-0.527223624174765,-0.7504398779145266,-0.7170803236231222,-0.6623169055239436,-0.7474766550864268,-0.3384772087660044,-0.4203020053067593,-0.6783822676018197,-0.7620514534165964,-0.3513773489587189,-0.4358988452932605,-0.5075261483877812,-0.6033444979789441,-0.4961818122120118,-0.5451168013234177,-0.40079788273795075,-0.4866997035132471,-0.1577196518344816,-0.1815448589845208,-0.32224184872463557,-0.3941370333751027,-0.26284388186660007,-0.2323534383951005,-0.3247511119531339,-0.3961582221920701,-0.23880790040122013,-0.20687357399846898,-0.09158824687358329,0.01860085600743215,0.1968787456289661,0.21293825910884373,-0.03068233983730887,-0.12191164702304588,-0.1771793305822259,-0.1266389484836135,-0.37903300585589184,-0.5029932804187903,-0.2486677989467514,-0.34022347915876117,-0.37382952203334346,-0.5253980380755026,-0.11480688689669091,-0.14341958966302595,-0.6434018323447913,-0.6869110124466121,-0.5017923959949367,-0.46968619699533665,0.034352616185127784,0.03651126104849091,-0.24700041626069738,-0.2484088822149041,0.14417841874571852,0.10875106528073017,-0.21733804933244508,-0.23808961737359383,-0.03263120065118078,-0.015445301272850842,-0.09515077624791231,-0.1074886612238641,0.09734782112278287,0.2631081886421294,0.7903716230234376,1.0,-0.03851212262709324,-0.01050817715965218,-0.019065756395051436,0.22880022591356028,0.19114541645742023,-0.021508251801534695,0.009181113685526413,-0.02427402626054181,0.2493614984265016,0.25527082933137224,0.06564248351037053,0.03754425116375557,-0.34369513816938874,-0.4814111531129985,0.07651503695160147,0.051728218325933675,-0.3390046445212646,-0.46608407087472675,0.0077400205666842406,-0.002117960293085181,-0.24203076886412872,-0.24897157894550107,-0.039643366025752635,-0.319140378091009,-0.22372764419391092,-0.4697857247332946,-0.45625693528615097
M1 Money Supply,0.0891918429042694,0.1132812122690886,0.0001725244028977814,-0.009965394503059985,0.08663881585557268,0.10735898826968912,0.0001443204690093404,-0.00785832380418863,0.2954709390898602,0.24605794605066572,-0.02428694713266181,-0.06176437144483519,0.04714398505029151,0.05633005079472484,0.002282467927716997,-0.0010730061166139245,-0.061400663898751526,-0.023324221591514475,0.00895215584759024,0.00774437028007345,0.024938252108216572,0.04046904631091465,0.011501554007441251,0.008029545641600883,0.04828703771879338,-0.05644167292560232,0.03484928974947914,0.04189460774720482,-0.19851770479130731,0.17345207649310204,0.09781984843629808,0.04506664809742906,0.30100301060599405,0.26751181447037803,0.06485724358219809,0.048025501908718286,0.3656670488453556,0.3024017204219163,0.08376495828973969,0.06882530473580523,-0.5003929172869713,-0.5010910541325864,-0.007298592977142313,0.021399095383817488,0.6906431606476404,0.5464222507502371,0.08265618758179104,0.0731152848383442,-0.25758662476000505,-0.1772834991719717,-0.09526465576359609,-0.1002297045681638,-0.25270490103347804,-0.17082167093281744,-0.07618978720513182,-0.07833071619396631,-0.006200411087752237,0.028088799807754257,-0.07776669990156179,-0.09248098805677557,0.06036878328289691,0.5245957067027521,0.11123958307188671,0.16446618589814335,-0.13665990052386123,-0.027309527705125694,-0.0024919452560432935,-0.022325122036831967,-0.05903264181095172,-0.025569108044751897,0.012837041395244175,-0.04841328835648198,-0.08078211485880309,-0.04038061838464584,0.03102265052904271,0.01270807592636082,0.2595070986697402,0.19731678990116522,0.0933924927760284,0.054833993126632334,0.017268306620303642,0.2468967213585317,0.1097092852765683,0.0968269201668031,0.035102078464666876,0.1310402297131611,0.006385358247621231,0.0036124044818645587,-0.08706279158596106,-0.07533969186603408,-0.09491911920645732,-0.03851212262709324,1.0,0.3942844950136931,0.5310116515498474,0.05099216595435977,0.24652957688025895,0.8070097780687397,0.3468175397148647,0.2871938460661618,0.05633845590416522,0.09192931228822289,-0.3544110666517885,-0.014851413137007108,0.05661788980675459,0.12858047721188506,-0.38744872988040663,0.09618135463095354,0.06064193208819405,0.1521899312353693,-0.4079500636851031,-0.16542496300512202,0.07820895848868434,0.1273978163770123,0.70478549843592,0.10771251523754644,0.015054726427908133,0.02838086831101458,0.006101402749075117
M1 Money Supply σ,0.18500306920768456,0.16386032588824764,0.13915091439689836,0.18735320466818675,0.17765703378075087,0.15388050140824494,0.11298152340102723,0.1382127200221521,0.18652787265439882,0.10328418590563315,0.10360887666595324,0.1496334246733818,0.16496608502272028,0.1574766135766286,0.11637072430183132,0.10851878892565194,0.04386682103889924,0.029596596541688995,0.07827211499786557,0.09493354153500977,0.15180860236924562,0.13325369281156366,0.1081731745157357,0.10165490957059557,0.07777762543978654,-0.07689859199683452,0.11845866304974247,0.13147842973982748,-0.3373714453488816,-0.17152781581668436,0.11436609409094561,0.17354929653215953,0.04227422044062012,-0.031587473349766346,0.12629021333330964,0.0668192115707297,0.07483096126964102,0.01087190437553396,0.16483477904462737,0.13146772225195735,-0.3622831438981902,-0.4541530295907563,-0.028801022750682914,-0.06847035920225916,0.2700389085927913,0.21713863884698872,0.18228285999286895,0.18719921858956165,-0.3726822752932747,-0.2773320880238162,-0.036212173901902345,-0.005567388596625096,-0.3658251268847199,-0.27197979927698535,-0.037856562476029774,-0.013383052757068074,0.2507116684534085,0.3292804047644668,0.032782148277853924,0.03260493625212949,0.04949598616214836,0.18955145711587637,0.08433437257314856,0.13750589664592908,-0.25840361665440537,-0.30354055257389284,-0.03828592749100687,-0.06297452323409176,-0.15650775448751392,-0.18603305435673392,-0.012215777215909272,-0.1013540573895302,-0.14670993502524138,-0.18795066461283008,0.09880712176526325,0.10334768985562343,0.00550108434898998,0.020800966910154813,0.06383462609447219,0.07105814016077353,-0.04943230186823137,0.011766736405102646,0.019838762108578382,0.010765758660764974,0.031229497867364554,0.08558548816417051,0.05016817656073224,0.04489089640326781,0.47460572865212947,0.4564678676059443,0.10651408355699636,-0.01050817715965218,0.3942844950136931,1.0,0.6249379228481995,0.5091060686369935,0.5778590750327607,0.2905146635458455,0.16245692058124325,0.4403897360445058,0.10292486216126867,0.4196162521019594,-0.2595761894994158,-0.21330659885764428,0.0302816271986774,-0.022782222000444736,-0.271099289503504,-0.26721916927855643,0.013140101534156531,-0.11641820074565597,-0.2155442581761518,-0.10233077328367657,0.03852310070690672,0.03990783275479671,0.12531113670290708,-0.2642464891999057,0.027454061938744143,-0.008507428032915355,-0.08139406527401108
M1 Money Supply %Δ 1Y,0.08942316941569914,0.11500430896361333,0.1416640655689867,0.2268802044199491,0.087559762004661,0.10927500347613124,0.12147593837307423,0.17280052841742757,0.16417826544854197,0.1808851173397302,0.1787142257462563,0.24200743229474173,0.10854553310935139,0.12397437468342909,0.13967167842271774,0.13687778797507003,-0.011328304297979347,0.013528920161867913,0.12808217644245837,0.13049269524259963,0.08390337227824061,0.09900288349404783,0.12576176281182966,0.1241060656267653,-0.014824218811205289,-0.1066371004324203,0.13163090403962208,0.1547148804036237,-0.1978243768981767,-0.11992668996626599,0.14187381003890323,0.09318937302640165,0.10303293217290381,0.08286059972410842,0.1385033680371335,0.11728384150122469,0.14363637201035565,0.11859893921995808,0.17750661332990159,0.15250714782478036,-0.3655568943356673,-0.4444520659939988,-0.01128379861964482,0.0028582271969595165,0.3528091940521651,0.36246608663597873,0.1750127649519928,0.16157806607112174,-0.11744387919543373,-0.06863413458278285,-0.01887597984645208,-0.022184086540092917,-0.11417928992308948,-0.06544492873060022,-0.015390192989110499,-0.016953682039931802,0.2707070476990887,0.36804265044485013,0.02590943526272291,0.022408501379792063,-0.065416221092721,0.03706557525506913,0.08393954136772051,0.15142208112147773,-0.31033782935913606,-0.32608227480389773,-0.009062580305947,-0.06945120954504279,-0.055848832092270116,-0.10262106583291461,0.040552362913454924,-0.0773027014964286,-0.10665263384355833,-0.1104648744623492,0.19977406729644462,0.13374872267491195,-0.07683000215157204,-0.04008598476046073,0.1690848052819469,0.134523595578094,-0.10198048181335617,-0.058419071622990856,0.04756399125733459,0.05359158944343674,0.013655392543320911,0.060586853411528085,0.06628694111315578,0.05997954860729911,0.20353417163688145,0.13420285342934138,-0.06008377384097403,-0.019065756395051436,0.5310116515498474,0.6249379228481995,1.0,0.23946635896500318,0.5028078844216834,0.3614283838712243,0.37843928776986924,0.6126954038233212,0.20529547552567787,0.405141484703835,-0.17911784765204813,-0.1042182880704883,-0.01661052498957463,-0.07652394924670791,-0.1998009886104203,-0.09885079974758937,-0.03694691009031815,-0.1796189013875006,-0.21375504565108064,-0.18540068391184983,0.03226274400213668,0.05622857304488194,0.2745404086209406,0.012124582991292309,0.10536955098103758,0.0184414036765348,0.00121296628658326
M1 Money Supply %Δ σ,-0.03725513673276551,-0.11389035627059024,0.19743964043462126,0.15783356400232756,-0.036258403429601384,-0.11466621719006945,0.1750163713768622,0.1253821339096148,-0.26187228853153843,-0.3877697870134249,-0.0809588214677314,-0.13860758185234673,-0.03894674793931691,-0.0722489469557323,0.1443356684315186,0.1038966200934315,-0.3518960134543699,-0.3699343102728059,-0.18866957243941904,-0.2106320346212381,-0.06513417012435564,-0.09739557845264023,0.11843992214266261,0.08315482546053883,-0.14966211634964088,-0.24547175907968657,0.08692531546482987,0.058762507987112,-0.3737010216535992,-0.479661033697098,-0.14139684598848615,-0.21471776317314506,-0.43736438478269957,-0.539171218613511,-0.1308007204284637,-0.2304101254171868,-0.4433746155373508,-0.5375155018174892,-0.10969620217459027,-0.20899831910204691,-0.4379116266690909,-0.5166374578550837,-0.35736881227484046,-0.41667270788819816,-0.15755311885402765,-0.19928438128754192,0.07485877497667814,0.046325714434014044,-0.24752521276470027,-0.2154191945992008,-0.08966510174817664,-0.07043581295780374,-0.24477139297693226,-0.21196528621468874,-0.08022654292551185,-0.06109722508229048,0.1712871902063201,0.21035225313606642,0.15307806793852716,0.15083836383365348,-0.04041078602559549,-0.03347990785214269,-0.042523506653060636,-0.058053419245224995,-0.21794208928302802,-0.3090298865554812,-0.16112372949569811,-0.23494344026271954,-0.2323826273853464,-0.3092798214905864,-0.09462592435569907,-0.16023227205716686,-0.17223177856301566,-0.251784264852774,-0.06119880717790467,-0.05805131082119693,-0.13074773981349636,-0.13806101344324428,-0.1654170374550445,-0.13150971639135092,-0.11194970695337636,-0.13249639729560858,-0.23838192646776585,-0.225759662774203,-0.11440322855046736,-0.08917577166626459,0.014623189135941492,0.026239594219662998,0.4229317760753476,0.4395210672093734,0.3538631889026227,0.22880022591356028,0.05099216595435977,0.5091060686369935,0.23946635896500318,1.0,0.49678651994522727,0.04081777428128763,0.28585537380970427,0.36935871396420533,0.5454811543343985,0.639551973785786,-0.19392926236320313,-0.2568442975127184,-0.12223530673705169,-0.2680011691697699,-0.18677410446434942,-0.25450559800522404,-0.10915201985550697,-0.2695873474576205,-0.11903604047380432,-0.13638766500893662,-0.10772012646781912,-0.1289766719195874,-0.028668253282274136,-0.18917423049711635,-0.03171849007970249,-0.07559954602624894,-0.09334740174131027
M1 Money Supply %Δ,-0.03908387969914468,-0.08331436095118058,0.05371912800350108,0.09218958953676307,-0.037419938017064155,-0.07757915323636251,0.044951142477085496,0.06550063245954806,-0.07883753140994681,-0.1340267506167856,-0.004289188291456945,-0.0005429621458072661,-0.05434757905268314,-0.0677671722153031,0.094521897839167,0.09612915087999796,-0.17332889055136,-0.17232876479147957,0.00022960383729127425,0.006074839815885182,-0.058674340518246444,-0.07415353186454475,0.08080451841298805,0.07962935507829305,-0.11105782861212946,-0.19449619896837964,0.0003867104927671535,-0.0022465876524409554,-0.18502830500478137,-0.2252472000487078,-0.10784454419010318,-0.11363482685741369,-0.07745662762272884,-0.1277489461311186,0.06942190774583723,0.044460354051833,-0.06300103424840772,-0.10005674375208305,0.1658183936125061,0.13708728554139604,-0.2492844253226757,-0.3353473154321618,-0.18926530788406312,-0.16779522022256196,0.08722826515413912,0.07919077146324513,0.2238647707615441,0.2129948727995228,-0.08538305393215846,-0.05674597474435003,-0.18646299366304755,-0.17338281071913345,-0.08341070175234619,-0.054762192559492204,-0.14892057025131222,-0.13226987939777504,0.15431643498125486,0.23445247692672977,0.09666979827286917,0.1012786732937086,-0.04528629635784456,-0.012444182337330759,0.06880759416377366,0.1329331376748241,-0.22277385005472186,-0.33281564413828185,-0.2507337779975774,-0.33522351906110104,-0.3801943644941522,-0.38838113812098835,-0.21109947071687252,-0.3182264734982227,-0.19259803516560975,-0.23167888305718518,-0.06179934012005311,-0.06266541564513074,-0.10674667461703269,-0.08611341577574608,-0.03800856057124048,-0.027366130178718015,-0.07488966387943459,-0.08398893111177186,-0.0827790154101866,-0.08845919485983644,-0.0016850147992904583,0.022997343638038802,0.07264316477283314,0.06723141261937834,0.24840333847773388,0.15865376229249406,0.38474600019170135,0.19114541645742023,0.24652957688025895,0.5778590750327607,0.5028078844216834,0.49678651994522727,1.0,0.17235215631642942,0.21203124760234757,0.3037666964115708,0.35699333649902376,0.6017421029281432,-0.09492694776727514,-0.06153923827339792,-0.05427283150560092,-0.17528011184647163,-0.10434051895668575,-0.05394295949639041,-0.08296137094535881,-0.35709339120300954,-0.11634262517236015,-0.13500688096733557,-0.05107976552020988,-0.05757911450683715,0.11270503791428003,-0.054515397518035434,-0.0030252162804555085,-0.089101267341898,-0.0645670641232446
M3 Money Supply,0.02273638060303256,0.08117154506504327,-0.00301494858566199,-0.02899360414113488,0.021803444819665698,0.07792658523287586,-0.002916067496455282,-0.022433578412278977,0.22443118186026384,0.1700370637095139,-0.02118185623953085,-0.07822540889816453,0.0008504471077653681,0.0563982917438314,-0.009748583769360322,-0.020822980182040804,-0.09798095824228065,-0.09005664090511606,-0.013249606604720675,-0.02396524067865759,-0.019217187651726513,0.04030292699535701,-0.002024004997460342,-0.01310510383743587,0.08240504715700722,0.005739242620942237,0.010025957826869795,-0.006530245900395016,-0.4583634223434764,0.12617505554384262,0.052262271890836404,-0.01919609942851347,0.2716268767664077,0.36435300936427056,0.03225237207344421,-0.0017451971214706462,0.3113587233027854,0.3525101247147963,0.03606028236865246,0.00764037047533123,-0.283482112696545,-0.3091602464986683,-0.032630263756596604,-0.028730629321335636,0.6343422090407879,0.4836352694314175,0.04601642650195862,0.04688020468913821,-0.1715171129504936,0.007873103177152032,-0.05802128574265828,-0.08687961233016364,-0.16861019616462286,0.011386039122173177,-0.046793163605563945,-0.06835879543398239,-0.0249928374730324,0.02373630295582772,-0.041542684544008404,-0.050980694696813815,-0.23112306431990967,0.4238785031007048,0.07974314809192899,0.09040995887772411,-0.26093904612259083,-0.027676636291088904,-0.010643473121729996,-0.028288850473254724,-0.13576897726270645,-0.03275699571939365,0.005535558052985029,-0.04677722084111967,-0.13175766447475762,-0.054675132032913694,-0.0076421729814553415,-0.03762558985705712,0.043963924726691535,0.039400705492293304,0.038701418505874025,0.010052973402047274,-0.2179819072375039,0.0273887458104979,0.05624636909897276,0.054661935480782374,-0.1339729212035594,0.0082020798447909,-0.0037293673442584975,-0.002885697416755148,-0.06655852211537842,-0.09594822137195483,-0.04163827663955427,-0.021508251801534695,0.8070097780687397,0.2905146635458455,0.3614283838712243,0.04081777428128763,0.17235215631642942,1.0,0.19926360135780197,0.07339588692230238,0.0643030963133967,-0.0012543384694902382,-0.574088791816517,-0.11720536609246426,0.018100113839241788,0.0600385456171936,-0.6567427176705558,0.06643181182251146,0.02752190213148918,0.09732814866326901,-0.6136078060201376,-0.45026101658213924,0.004115664856238772,0.06016229264007861,0.964550490634755,0.06323300264563239,-0.010569064803217437,-0.0036628334773990317,-0.025317041002978654
